match_id,game_date,team_name,team_id,home_team_id,away_team_id,home_team_won,home_team_score,away_team_score,clock,seconds,player,play_id,key_play_id,playtype_id,events,goal_scored,fieldpositionX,fieldPositionY,fieldPosition2X,fieldPosition2Y
704281,2024-08-17 14:00:00,Wolverhampton Wanderers,380,359,380,True,2,0,3',171,Gabriel Martinelli,43561116,,66,Jørgen Strand Larsen Foul,,0.9,0.476,0.0,0.0
704281,2024-08-17 14:00:00,Arsenal,359,359,380,True,2,0,30',1747,Gabriel Magalhães,43561990,,66,Gabriel Magalhães Foul,,0.768,0.898,0.0,0.0
704281,2024-08-17 14:00:00,Arsenal,359,359,380,True,2,0,31',1860,Hwang Hee-Chan,43562018,,66,Oleksandr Zinchenko Foul,,0.718,0.508,0.0,0.0
704281,2024-08-17 14:00:00,Wolverhampton Wanderers,380,359,380,True,2,0,33',1946,Jørgen Strand Larsen,43562100,,66,Jørgen Strand Larsen Foul,,0.686,0.632,0.0,0.0
704281,2024-08-17 14:00:00,Wolverhampton Wanderers,380,359,380,True,2,0,35',2047,Jean-Ricner Bellegarde,43562128,,66,Jean-Ricner Bellegarde Foul,,0.916,0.48,0.0,0.0
704281,2024-08-17 14:00:00,Wolverhampton Wanderers,380,359,380,True,2,0,36',2112,Hwang Hee-Chan,43562180,,106,Jørgen Strand Larsen Shot On Tar,,0.204,0.54,0.04,0.518
704281,2024-08-17 14:00:00,Arsenal,359,359,380,True,2,0,37',2177,Bukayo Saka,43562182,,117,Bukayo Saka Shot Off Target,,0.14,0.556,0.0,0.551
704281,2024-08-17 14:00:00,Wolverhampton Wanderers,380,359,380,True,2,0,38',2243,Kai Havertz,43562235,,66,Toti Gomes Foul,,0.882,0.78,0.0,0.0
704281,2024-08-17 14:00:00,Arsenal,359,359,380,True,2,0,4',209,Gabriel Martinelli,43561180,,95,Gabriel Martinelli Corner Kick,,0.104,0.154,0.0,0.0
704281,2024-08-17 14:00:00,Arsenal,359,359,380,True,2,0,40',2398,Bukayo Saka,43562385,,117,Bukayo Saka Shot Off Target,,0.492,0.545,0.0,0.511
704281,2024-08-17 14:00:00,Arsenal,359,359,380,True,2,0,44',2626,Declan Rice,43562477,,135,Gabriel Martinelli Shot Blocked,,0.124,0.328,0.084,0.375
704281,2024-08-17 14:00:00,Arsenal,359,359,380,True,2,0,46',2739,Mario Lemina,43562993,,66,Thomas Partey Foul,,0.514,0.907,0.0,0.0
704281,2024-08-17 14:00:00,Wolverhampton Wanderers,380,359,380,True,2,0,47',2790,Kai Havertz,43563025,,66,Yerson Mosquera Foul,,0.52,0.288,0.0,0.0
704281,2024-08-17 14:00:00,Arsenal,359,359,380,True,2,0,48',2870,Gabriel Martinelli,43563061,,66,Gabriel Martinelli Foul,,0.516,0.154,0.0,0.0
704281,2024-08-17 14:00:00,Arsenal,359,359,380,True,2,0,50',2994,Gabriel Martinelli,43563153,,117,Kai Havertz Shot Off Target,,0.236,0.419,0.0,0.607
704281,2024-08-17 14:00:00,Arsenal,359,359,380,True,2,0,51',3036,Jean-Ricner Bellegarde,43563154,,66,William Saliba Foul,,0.764,0.726,0.0,0.0
704281,2024-08-17 14:00:00,Wolverhampton Wanderers,380,359,380,True,2,0,53',3126,Kai Havertz,43563248,,66,Yerson Mosquera Foul,,0.94,0.93,0.0,0.0
